age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38,7,13,21,23,24,23,26,35,41,182,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,13,21,10,24,23,26,35,41,386,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,3,14,21,23,23,23,26,35,41,642,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,3,14,21,23,23,23,26,35,41,434,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
41,2,14,19,23,24,23,26,35,41,163,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,15,21,23,24,23,26,35,41,214,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
35,5,13,21,23,23,23,26,35,41,1145,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
39,2,14,17,23,23,23,26,35,41,148,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,9,13,20,23,24,23,26,35,41,329,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,4,13,19,23,24,23,26,35,41,221,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
50,7,13,21,23,24,24,26,35,41,339,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,4,14,19,23,24,23,26,35,41,135,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,2,15,17,23,24,23,26,35,41,41,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,5,13,20,23,23,23,25,35,41,159,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,13,21,23,10,10,26,35,41,470,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,2,13,17,23,24,23,26,35,41,75,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
32,3,13,21,23,24,23,26,35,41,155,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
41,7,15,18,23,24,23,26,35,41,147,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
41,7,15,18,23,24,23,26,35,41,167,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
41,7,15,18,23,23,23,26,35,41,268,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
22,4,14,16,23,24,23,25,35,41,16,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
35,3,13,21,23,23,23,26,35,41,533,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,3,14,21,23,23,24,26,35,41,264,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,5,14,21,23,23,24,26,35,41,303,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
34,7,13,21,23,24,23,26,35,41,91,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,3,14,21,23,24,23,26,35,41,225,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
39,7,13,21,23,24,24,26,35,41,90,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
52,2,13,18,23,24,23,26,35,41,283,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
32,3,14,21,23,24,24,26,35,41,208,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
35,7,14,10,23,24,24,26,35,41,207,1,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,3,14,17,23,23,23,26,35,41,56,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,7,14,21,23,23,23,26,35,41,319,1,999,1,44,-0.1,93.2,-42,4.076,5196,23
50,11,13,21,23,24,23,26,35,41,57,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
46,4,13,19,10,24,23,26,35,41,150,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
56,2,13,17,23,23,23,25,35,41,871,3,999,0,43,-0.1,93.2,-42,4.076,5196,24
34,5,14,21,23,24,23,26,35,41,354,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
45,7,14,19,23,24,23,26,35,41,165,3,999,1,44,-0.1,93.2,-42,4.076,5196,23
30,3,14,21,23,23,23,26,35,41,88,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
58,6,13,21,23,10,10,26,35,41,279,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,2,14,17,23,23,23,26,35,41,180,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,5,15,20,23,10,10,26,35,41,156,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
38,3,15,21,23,24,23,26,35,41,1532,3,999,0,43,-0.1,93.2,-42,4.076,5196,24
36,3,13,10,10,24,23,26,35,41,235,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
37,7,13,10,23,24,23,26,35,41,884,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
35,3,14,21,23,24,23,26,35,41,218,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
49,11,13,17,10,24,23,26,35,41,611,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,3,13,21,23,23,23,26,35,41,248,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
43,5,13,20,23,23,23,26,35,41,75,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
46,4,13,16,10,24,24,26,35,41,60,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,14,21,23,23,23,26,35,41,986,6,999,0,43,-0.1,93.2,-42,4.076,5196,23
57,3,15,21,23,24,23,26,35,41,172,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,3,14,21,23,24,23,26,35,41,315,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
57,3,15,21,10,23,23,26,35,41,399,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,14,21,23,23,23,26,35,41,117,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,9,13,19,23,24,24,26,35,41,151,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,3,14,21,23,24,23,26,35,41,513,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,5,14,21,23,24,24,26,35,41,281,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,9,13,19,23,24,23,26,35,41,317,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
39,2,13,17,23,24,23,26,35,41,116,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
47,3,13,17,23,23,23,26,35,41,115,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
55,8,13,21,23,24,23,26,35,41,303,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
55,4,15,19,23,24,23,26,35,41,97,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
55,4,15,18,23,24,23,26,35,41,104,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
54,7,13,21,23,24,23,26,35,41,68,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
55,3,13,10,23,24,24,26,35,41,591,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,4,13,20,23,24,24,26,35,41,136,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,2,15,17,23,24,23,26,35,41,251,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
43,4,13,10,10,24,23,26,35,41,355,6,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,2,14,17,23,24,23,26,35,41,231,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
32,2,13,19,10,24,23,26,35,41,251,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,3,14,21,23,24,23,26,35,41,341,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,3,14,21,23,23,24,26,35,41,106,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,3,13,17,23,23,23,26,35,41,361,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
37,8,14,21,23,23,23,26,35,41,212,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
55,7,15,21,23,23,23,26,35,41,131,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
38,4,15,16,23,23,23,26,35,41,60,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
46,7,14,21,23,23,24,26,35,41,378,8,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,2,13,17,10,24,23,26,35,41,441,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,2,13,17,23,24,24,26,35,41,282,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
32,5,14,21,23,23,24,25,35,41,197,7,999,0,43,-0.1,93.2,-42,4.076,5196,23
41,2,13,20,23,23,24,26,35,41,217,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
32,3,14,21,23,23,24,26,35,41,250,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
42,5,13,21,23,23,23,25,35,41,172,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,3,13,21,23,24,23,26,35,41,210,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,7,14,17,23,23,23,26,35,41,952,2,999,0,43,-0.1,93.2,-42,4.076,5196,24
39,4,13,18,23,24,23,26,35,41,332,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,2,13,17,10,23,23,26,35,41,117,6,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,5,13,18,23,24,24,26,35,41,194,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,4,13,16,23,24,23,26,35,41,233,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
35,4,15,16,23,23,23,26,35,41,197,4,999,1,44,-0.1,93.2,-42,4.076,5196,23
34,3,15,21,23,23,23,26,35,41,493,2,999,1,44,-0.1,93.2,-42,4.076,5196,24
30,5,14,21,23,23,23,26,35,41,168,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,5,13,17,23,24,23,26,35,41,688,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,3,14,17,23,24,23,26,35,41,205,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
41,4,13,18,23,24,23,25,35,41,713,6,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,7,14,21,23,23,23,26,35,41,2420,3,999,0,43,-0.1,93.2,-42,4.076,5196,24
52,4,13,19,23,23,23,26,35,41,176,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
38,7,15,17,23,24,23,25,35,41,215,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,14,21,23,24,24,26,35,41,90,4,999,1,44,-0.1,93.2,-42,4.076,5196,23
32,4,13,16,10,24,23,26,35,41,292,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
30,4,14,17,23,23,23,26,35,41,232,2,999,1,44,-0.1,93.2,-42,4.076,5196,23
49,7,15,18,23,23,23,25,35,41,88,6,999,0,43,-0.1,93.2,-42,4.076,5196,23
46,3,15,21,23,10,10,26,35,41,257,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
34,3,13,17,23,23,23,26,35,41,1598,4,999,0,43,-0.1,93.2,-42,4.076,5196,24
35,3,14,21,23,23,23,26,35,41,295,3,999,0,43,-0.1,93.2,-42,4.076,5196,24
31,4,13,19,23,23,23,26,35,41,693,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
55,3,13,19,23,24,24,26,35,41,430,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
45,8,13,19,23,23,23,25,35,41,134,9,999,0,43,-0.1,93.2,-42,4.076,5196,23
54,11,15,21,23,24,24,25,35,41,761,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
41,3,15,21,23,23,23,25,35,41,233,4,999,1,44,-0.1,93.2,-42,4.076,5196,23
52,3,13,21,23,24,23,26,35,41,134,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
42,2,13,18,23,23,23,26,35,41,290,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
59,4,13,19,23,24,23,26,35,41,370,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,2,14,20,23,24,23,26,35,41,766,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
51,3,15,21,23,23,23,26,35,41,279,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
48,3,13,21,23,23,23,26,35,41,298,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
29,9,13,21,23,23,23,26,35,41,157,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
32,4,14,19,23,23,23,26,35,41,324,5,999,0,43,-0.1,93.2,-42,4.076,5196,23
48,11,15,21,23,24,23,26,35,41,537,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,14,21,23,24,23,26,35,41,182,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,7,14,21,23,23,23,25,35,41,96,5,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,2,13,19,10,24,23,26,35,41,90,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,5,14,21,23,23,23,26,35,41,59,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,4,14,16,23,24,23,26,35,41,222,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
58,3,15,21,23,23,23,26,35,41,178,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
41,2,14,19,23,23,23,26,35,41,146,5,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,3,14,21,23,24,23,26,35,41,769,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,8,13,10,23,24,23,26,35,41,216,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
43,8,14,10,23,24,23,26,35,41,87,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,7,13,21,23,23,23,26,35,41,192,2,6,1,45,-0.1,93.2,-42,4.076,5196,23
40,11,10,17,23,24,24,26,35,41,825,6,999,1,44,-0.1,93.2,-42,4.076,5196,23
30,2,13,17,23,24,23,25,35,41,156,7,999,0,43,-0.1,93.2,-42,4.076,5196,23
50,8,10,19,23,23,23,25,35,41,278,6,999,1,44,-0.1,93.2,-42,4.076,5196,23
34,5,13,17,23,24,24,26,35,41,1329,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
37,8,14,21,23,24,23,25,35,41,76,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
51,9,13,21,23,24,24,26,35,41,310,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
36,3,15,21,23,23,24,26,35,41,56,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,2,14,17,23,24,23,26,35,41,1059,2,999,0,43,-0.1,93.2,-42,4.076,5196,24
36,3,14,17,23,23,23,26,35,41,40,5,999,0,43,-0.1,93.2,-42,4.076,5196,23
45,5,15,21,23,24,23,26,35,41,104,4,999,1,44,-0.1,93.2,-42,4.076,5196,23
31,2,13,18,23,23,23,26,35,41,843,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
46,4,14,16,23,23,23,26,35,41,185,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
38,3,14,17,23,24,24,26,35,41,1476,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
32,2,13,19,23,23,23,26,35,41,476,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,13,21,23,23,23,26,35,41,139,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,2,13,17,23,23,23,26,35,41,283,5,999,0,43,-0.1,93.2,-42,4.076,5196,23
32,3,13,21,23,23,23,26,35,41,165,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
38,4,13,19,23,23,23,26,35,41,738,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
45,4,13,18,23,24,23,26,35,41,265,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
39,3,13,21,23,24,23,25,35,41,442,4,999,0,43,-0.1,93.2,-42,4.076,5196,23
42,7,13,17,23,24,24,26,35,41,164,3,999,1,44,-0.1,93.2,-42,4.076,5196,23
36,2,14,17,23,24,23,26,35,41,422,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
34,9,14,19,23,23,23,26,35,41,91,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
33,3,13,21,23,23,23,26,35,41,489,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
39,4,13,18,23,24,23,26,35,41,391,2,999,0,43,-0.1,93.2,-42,4.076,5196,23
31,11,14,21,23,23,23,26,35,41,1855,3,999,0,43,-0.1,93.2,-42,4.076,5196,23
30,4,13,17,23,24,24,26,35,41,2453,2,999,0,43,-0.1,93.2,-42,4.076,5196,24
42,5,13,20,23,23,23,26,35,42,21,6,999,0,43,-0.1,93.2,-42,4.021,5196,23
29,7,13,21,23,23,23,26,35,42,83,4,999,0,43,-0.1,93.2,-42,4.021,5196,23
35,3,14,17,23,24,23,26,35,42,86,3,999,1,44,-0.1,93.2,-42,4.021,5196,23
42,5,14,20,23,24,23,26,35,42,91,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
56,2,13,17,10,24,23,26,35,42,254,5,999,0,43,-0.1,93.2,-42,4.021,5196,23
56,3,15,21,23,23,23,26,35,42,149,4,999,0,43,-0.1,93.2,-42,4.021,5196,23
42,4,14,20,23,23,23,26,35,42,249,4,999,0,43,-0.1,93.2,-42,4.021,5196,23
31,5,13,21,23,23,23,26,35,42,10,5,999,0,43,-0.1,93.2,-42,4.021,5196,23
51,3,13,21,23,24,23,26,35,42,358,3,999,0,43,-0.1,93.2,-42,4.021,5196,23
42,7,13,18,23,24,24,26,35,42,81,6,999,1,44,-0.1,93.2,-42,4.021,5196,23
57,3,15,21,10,24,23,26,35,42,6,7,999,0,43,-0.1,93.2,-42,4.021,5196,23
54,6,15,21,23,23,24,26,35,42,138,6,999,0,43,-0.1,93.2,-42,4.021,5196,23
44,4,13,18,23,24,23,26,35,42,275,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
37,4,13,19,23,24,24,26,35,42,312,3,999,1,44,-0.1,93.2,-42,4.021,5196,23
45,3,15,21,23,24,24,26,35,42,69,9,999,0,43,-0.1,93.2,-42,4.021,5196,23
33,3,13,21,23,24,23,26,35,42,37,2,999,1,44,-0.1,93.2,-42,4.021,5196,23
56,5,13,20,10,24,23,26,35,42,266,6,999,0,43,-0.1,93.2,-42,4.021,5196,23
58,6,15,20,23,23,23,26,35,42,159,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
46,3,14,17,23,24,24,26,35,42,116,2,999,1,44,-0.1,93.2,-42,4.021,5196,23
50,7,15,21,23,24,23,26,35,42,21,11,999,0,43,-0.1,93.2,-42,4.021,5196,23
44,3,13,21,23,24,23,26,35,42,358,4,999,0,43,-0.1,93.2,-42,4.021,5196,23
31,8,14,16,23,24,23,25,35,42,144,9,999,0,43,-0.1,93.2,-42,4.021,5196,23
32,3,13,21,23,24,23,25,35,42,41,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
40,5,14,21,23,23,23,26,35,42,124,4,999,1,44,-0.1,93.2,-42,4.021,5196,23
43,2,14,17,10,23,23,26,35,42,298,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
36,5,14,10,23,23,23,26,35,42,86,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
38,3,15,19,23,23,23,26,35,42,271,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
41,4,14,19,10,24,23,26,35,42,299,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
33,3,14,21,23,24,23,26,35,42,152,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
47,5,13,21,23,24,23,26,35,42,322,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
33,5,14,21,23,23,23,25,35,42,336,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
58,3,13,17,23,24,23,26,35,42,441,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
31,3,13,21,23,24,23,26,35,42,149,5,999,0,43,-0.1,93.2,-42,4.021,5196,23
33,3,13,21,23,10,10,26,35,42,675,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
48,7,13,21,23,24,23,26,35,42,118,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
32,3,14,21,23,23,23,26,35,42,85,2,999,1,44,-0.1,93.2,-42,4.021,5196,23
49,7,13,21,23,23,23,26,35,42,65,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
45,3,15,20,23,24,23,26,35,42,239,2,999,1,44,-0.1,93.2,-42,4.021,5196,23
54,3,13,17,23,24,23,26,35,42,267,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
30,4,13,19,23,24,23,26,35,42,225,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
32,9,13,21,23,24,23,26,35,42,54,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
50,4,13,21,10,23,23,26,35,42,108,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
49,2,13,17,10,23,23,26,35,42,66,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
57,7,13,21,23,24,23,26,35,42,108,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
50,4,15,20,23,24,24,26,35,42,49,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
53,9,13,21,23,24,23,26,35,42,1221,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
38,3,15,19,23,23,23,26,35,42,71,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
29,9,13,21,23,24,24,26,35,42,729,1,999,0,43,-0.1,93.2,-42,4.021,5196,24
57,7,13,21,23,23,23,26,35,42,289,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
58,6,13,20,23,23,23,26,35,42,127,1,999,1,44,-0.1,93.2,-42,4.021,5196,23
49,7,13,21,23,24,23,26,35,42,846,1,3,1,45,-0.1,93.2,-42,4.021,5196,23
37,3,13,21,23,24,24,26,35,42,215,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
57,1,13,16,23,24,24,26,35,42,75,1,999,1,44,-0.1,93.2,-42,4.021,5196,23
36,3,13,21,23,24,23,26,35,42,248,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
48,7,13,21,23,23,24,26,35,42,591,1,999,1,44,-0.1,93.2,-42,4.021,5196,24
43,3,14,21,23,24,23,26,35,42,163,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
30,3,14,17,23,24,23,26,35,42,337,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
45,5,15,19,23,23,23,26,35,42,179,4,999,0,43,-0.1,93.2,-42,4.021,5196,23
40,7,13,21,23,24,24,26,35,42,111,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
31,3,14,17,23,24,23,26,35,42,63,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
54,3,15,21,10,23,23,26,35,42,558,1,999,0,43,-0.1,93.2,-42,4.021,5196,24
36,3,13,21,23,23,23,26,35,42,569,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
29,5,14,21,23,24,23,26,35,42,153,1,999,1,44,-0.1,93.2,-42,4.021,5196,23
51,9,13,21,10,23,23,26,35,42,46,4,999,1,44,-0.1,93.2,-42,4.021,5196,23
48,3,15,17,23,23,23,26,35,42,208,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
57,3,15,21,10,23,23,26,35,42,22,4,999,1,44,-0.1,93.2,-42,4.021,5196,23
32,12,14,20,23,24,24,26,35,42,261,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
58,6,13,20,10,23,23,26,35,42,120,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
34,3,13,21,23,10,10,26,35,42,253,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
29,2,14,17,23,24,23,26,35,42,43,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
38,3,15,17,23,24,23,26,35,42,321,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
44,7,14,21,10,24,24,26,35,42,46,3,999,0,43,-0.1,93.2,-42,4.021,5196,23
29,2,14,17,23,24,23,26,35,42,104,1,999,1,44,-0.1,93.2,-42,4.021,5196,23
37,2,13,17,23,24,23,26,35,42,63,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
42,5,13,21,23,24,23,25,35,42,81,7,999,0,43,-0.1,93.2,-42,4.021,5196,23
30,4,13,19,23,24,23,26,35,42,423,2,999,1,44,-0.1,93.2,-42,4.021,5196,23
55,5,13,20,23,23,23,26,35,42,113,1,999,1,44,-0.1,93.2,-42,4.021,5196,23
56,5,13,20,23,24,23,26,35,42,71,3,999,0,43,-0.1,93.2,-42,4.021,5196,23
55,5,13,20,23,23,23,26,35,42,348,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
43,2,14,17,10,23,23,26,35,42,62,6,999,0,43,-0.1,93.2,-42,4.021,5196,23
31,4,13,18,23,23,23,26,35,42,588,2,999,1,44,-0.1,93.2,-42,4.021,5196,23
53,9,13,21,23,24,23,26,35,42,528,1,999,0,43,-0.1,93.2,-42,4.021,5196,24
34,3,13,21,23,23,23,26,35,42,467,1,999,0,43,-0.1,93.2,-42,4.021,5196,24
29,5,14,20,23,23,23,26,35,42,530,1,999,1,44,-0.1,93.2,-42,4.021,5196,24
45,5,13,20,23,24,23,26,35,42,76,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
30,2,14,17,23,23,23,26,35,42,648,1,999,0,43,-0.1,93.2,-42,4.021,5196,24
36,5,14,10,23,23,23,26,35,42,158,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
47,9,13,19,10,24,23,26,35,42,258,1,999,1,44,-0.1,93.2,-42,4.021,5196,23
37,3,13,20,23,23,23,26,35,42,73,4,999,1,44,-0.1,93.2,-42,4.021,5196,23
45,3,15,17,23,23,24,26,35,42,567,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
30,2,14,21,23,24,23,26,35,42,13,3,999,0,43,-0.1,93.2,-42,4.021,5196,23
34,7,13,21,23,24,23,26,35,42,470,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
53,11,13,18,23,24,23,25,35,42,228,6,999,0,43,-0.1,93.2,-42,4.021,5196,23
45,7,13,21,23,24,24,26,35,42,22,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
48,4,13,20,23,24,24,26,35,42,91,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
49,5,13,16,23,24,23,26,35,42,345,3,999,0,43,-0.1,93.2,-42,4.021,5196,23
29,3,14,20,23,23,23,25,35,42,346,4,999,1,44,-0.1,93.2,-42,4.021,5196,23
47,7,13,21,23,23,23,26,35,42,107,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
32,5,14,20,23,24,23,26,35,42,86,3,999,0,43,-0.1,93.2,-42,4.021,5196,23
33,5,14,21,23,24,24,26,35,42,710,1,999,0,43,-0.1,93.2,-42,4.021,5196,24
58,3,13,21,10,23,23,26,35,42,110,2,999,1,44,-0.1,93.2,-42,4.021,5196,23
35,3,14,21,23,24,23,26,35,42,530,1,999,0,43,-0.1,93.2,-42,4.021,5196,24
39,3,14,10,23,23,23,26,35,42,73,4,999,0,43,-0.1,93.2,-42,4.021,5196,23
35,3,14,21,23,24,24,26,35,42,529,1,999,0,43,-0.1,93.2,-42,4.021,5196,24
37,5,15,17,23,23,23,26,35,42,635,1,999,1,44,-0.1,93.2,-42,4.021,5196,24
36,5,14,10,23,24,23,26,35,42,254,7,999,0,43,-0.1,93.2,-42,4.021,5196,23
47,9,13,19,10,24,23,26,35,42,106,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
43,7,14,17,23,23,23,26,35,42,40,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
42,3,15,21,23,24,23,26,35,42,195,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
50,7,15,21,23,24,23,26,35,42,183,1,999,1,44,-0.1,93.2,-42,4.021,5196,23
39,3,14,21,23,24,24,26,35,42,195,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
55,3,13,17,23,24,23,26,35,42,585,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
42,3,13,21,23,23,23,26,35,42,501,3,999,0,43,-0.1,93.2,-42,4.021,5196,23
30,3,14,21,23,24,23,26,35,42,222,2,999,0,43,-0.1,93.2,-42,4.021,5196,23
52,3,13,21,10,24,23,26,35,42,131,1,999,0,43,-0.1,93.2,-42,4.021,5196,23
